Customer_ID,Age,Income,Loan_Amount,Credit_Score,Loan_Term,Default_Status
103910,25,69434,6934,679,12,No
103911,21,86617,26556,830,60,No
103912,37,40269,23907,631,12,No
103913,42,137569,11159,617,36,No
103914,54,96312,34158,836,24,No
103915,61,117352,25293,388,12,No
103916,49,99732,38932,810,60,No
103917,24,137658,38387,341,48,No
103918,25,127648,45750,688,48,No
103919,31,101494,8066,380,48,Yes
103920,41,108905,26256,701,48,No
103921,55,97225,46406,406,12,Yes
103922,32,102867,40105,410,48,Yes
103923,46,57528,10594,576,24,No
103924,39,144597,7460,513,36,No
103925,27,98972,11820,805,12,No
103926,27,85602,41210,420,12,Yes
103927,46,116261,21191,433,48,No
103928,60,110748,24095,670,48,Yes
103929,25,143193,15529,556,12,Yes
103930,41,146277,37175,479,48,Yes
103931,34,53332,22675,347,48,Yes
103932,24,144481,48158,318,48,No
103933,43,110937,10374,345,48,No
103934,62,149529,30976,750,48,No
103935,40,98929,18142,355,60,No
103936,35,89206,17204,391,60,Yes
103937,49,111137,12394,381,60,No
103938,28,22251,38593,378,12,Yes
103939,61,65717,46964,582,36,No
103940,39,119108,16652,610,12,No
103941,59,47027,38740,459,60,Yes
103942,48,117382,49036,615,12,Yes
103943,47,106551,5443,455,36,No
103944,24,29583,28903,767,48,No
103945,35,70387,38522,761,24,Yes
103946,55,43104,33180,416,60,No
103947,57,32224,26119,663,60,No
103948,21,80624,15363,765,36,No
103949,23,76058,48665,483,48,No
103950,44,124320,43164,465,48,Yes
103951,47,116372,36541,374,24,Yes
103952,60,49299,8465,571,48,No
103953,56,98572,7711,802,36,No
103954,54,105469,30198,642,48,No
103955,49,97928,27488,550,36,No
103956,44,149518,43515,429,60,Yes
103957,44,93474,28608,657,60,No
103958,62,24141,32898,707,60,No
103959,24,43350,6919,794,12,Yes
103960,23,95082,36171,781,60,No
103961,54,90871,25599,377,36,Yes
103962,43,25077,21965,813,24,No
103963,43,66015,19434,620,48,No
103964,25,91147,41649,589,60,No
103965,51,79180,6999,596,12,No
103966,61,60857,19849,774,12,No
103967,26,121196,15903,322,36,Yes
103968,57,79840,10445,471,24,No
103969,30,145463,40396,617,60,Yes
103970,60,79902,23040,492,60,Yes
103971,27,25577,5246,417,12,No
103972,59,40002,36153,305,36,Yes
103973,58,70711,10212,782,12,No
103974,41,59451,8339,431,12,No
103975,40,119811,28142,392,24,No
103976,23,69103,24394,821,36,Yes
103977,42,48647,40136,593,24,No
103978,24,54831,17186,691,36,No
103979,48,138330,39607,548,60,Yes
103980,32,120304,43973,716,48,No
103981,58,116498,9395,442,48,No
103982,56,148949,20290,536,36,No
103983,61,133870,27151,586,48,No
103984,25,115119,8691,576,12,No
103985,33,86830,12470,686,60,No
103986,43,100632,8841,681,60,Yes
103987,50,56833,42116,749,48,Yes
103988,57,132394,22776,590,36,Yes
103989,45,112864,11060,468,12,No
103990,47,44398,32584,742,36,Yes
103991,34,144633,9300,483,48,No
103992,56,81554,8338,344,60,No
103993,59,70755,10487,567,60,No
103994,36,37706,41282,775,36,Yes
103995,42,42340,34529,552,24,Yes
103996,41,84994,35262,695,36,Yes
103997,41,83884,16280,588,24,No
103998,28,104361,48075,511,36,Yes
103999,36,37482,33804,320,24,Yes
104000,51,74225,14915,615,24,No
104001,62,78849,16158,737,24,No
104002,30,94854,13621,722,24,Yes
104003,52,61256,15547,532,12,No
104004,54,129545,28177,422,24,Yes
104005,29,128721,7459,513,24,No
104006,37,101110,33768,339,60,Yes
104007,31,133606,43041,631,12,Yes
104008,52,34650,47225,481,24,Yes
104009,30,66118,43191,564,48,No
104010,42,48930,22434,832,12,No
104011,37,105707,43247,731,60,No
104012,24,149030,20419,495,36,No
104013,45,120400,40017,808,60,Yes
104014,41,31801,40577,746,60,No
104015,57,71360,7921,827,12,No
104016,58,107908,9676,501,12,No
104017,21,36559,25425,432,48,No
104018,45,52334,40185,438,48,No
104019,56,125473,18463,792,12,No
104020,37,33288,30474,369,12,Yes
104021,61,42398,45935,314,12,No
104022,44,96230,6469,511,36,No
104023,22,32191,12292,359,60,No
104024,60,38051,30409,551,48,No
104025,35,81715,28526,745,48,No
104026,52,30737,28465,301,24,No
104027,59,85140,35955,635,36,No
104028,26,45251,31785,318,12,Yes
104029,21,70975,26033,377,12,Yes
104030,43,25147,11931,771,36,No
104031,59,70508,6091,327,48,No
104032,37,72224,30772,464,12,No
104033,54,39643,21363,757,24,Yes
104034,61,58967,33490,475,48,Yes
104035,49,118850,5260,328,60,Yes
104036,29,123535,15456,578,36,No
104037,33,60733,27320,582,48,Yes
104038,26,104003,18435,778,60,No
104039,26,54808,47145,818,24,Yes
104040,40,139222,32025,604,36,Yes
104041,23,87288,33109,408,12,No
104042,37,78959,25754,623,12,Yes
104043,32,21849,9301,505,60,Yes
104044,21,88178,12207,533,48,Yes
104045,37,87136,32920,757,24,No
104046,23,80740,27203,486,60,No
104047,46,132255,26545,781,24,No
104048,35,106322,29016,706,24,No
104049,56,64565,36098,808,24,Yes
104050,52,40183,13556,819,36,No
104051,52,135306,25102,352,60,No
104052,24,21132,43893,697,36,No
104053,38,58259,6924,498,48,No
104054,39,116612,24479,690,48,No
104055,63,83668,44451,797,12,No
104056,55,148355,23922,471,12,No
104057,60,58563,23660,385,12,Yes
104058,34,112227,14945,485,48,Yes
104059,53,128835,5306,455,24,Yes
104060,34,30931,27959,792,24,No
104061,54,147156,9231,820,60,No
104062,24,93169,43796,429,48,Yes
104063,44,149457,17207,380,12,Yes
104064,49,70639,44426,683,48,No
104065,39,142536,11336,594,24,Yes
104066,26,123313,14630,568,24,No
104067,53,78901,22256,834,36,No
104068,60,120417,38909,677,36,No
104069,39,21044,46168,675,60,Yes
104070,21,66691,38719,387,48,Yes
104071,25,120735,47017,410,36,Yes
104072,47,44363,35013,453,36,Yes
104073,36,66694,19455,762,48,No
104074,26,21582,9722,455,24,No
104075,60,99910,17812,617,60,Yes
104076,33,86844,35276,537,60,Yes
104077,55,41301,41776,633,60,Yes
104078,39,94329,15060,405,36,Yes
104079,32,21620,18056,781,24,No
104080,36,82224,11655,681,60,No
104081,63,76655,27574,560,48,No
104082,30,115419,18027,592,60,No
104083,45,57534,9030,634,12,No
104084,40,140050,29243,775,24,No
104085,51,123496,38289,524,12,Yes
104086,24,59390,24739,753,24,No
104087,64,91629,39168,595,48,No
104088,43,75856,49698,762,36,Yes
104089,22,69252,41491,513,36,Yes
104090,42,75809,35013,457,24,No
104091,57,42259,11579,571,60,No
104092,28,40655,23242,537,12,Yes
104093,27,53005,9781,602,48,No
104094,34,51629,25448,820,60,No
104095,23,43610,26446,620,36,No
104096,36,77184,16043,358,60,Yes
104097,39,41602,24853,657,12,Yes
104098,38,105945,25079,550,36,No
104099,36,31110,22101,735,24,No
104100,28,26073,5642,445,48,No
104101,53,120846,33016,651,48,Yes
104102,32,100818,23932,544,36,No
104103,31,30195,49653,600,24,Yes
104104,25,21537,29945,737,12,No
104105,47,37138,12549,399,48,No
104106,32,64328,18397,779,36,No
104107,37,145138,30362,714,48,Yes
104108,26,66202,38717,464,24,Yes
104109,53,60164,28016,601,12,No
104110,25,146545,19732,420,24,No
104111,48,109743,31911,387,60,No
104112,34,74659,22866,516,24,No
104113,25,106155,47607,478,24,No
104114,53,69692,32621,462,48,No
104115,61,140198,17823,469,24,No
104116,39,44845,34986,600,36,Yes
104117,42,109846,19690,673,48,No
104118,25,123435,44107,502,48,Yes
104119,22,50562,15956,346,60,No
104120,50,48036,26303,762,36,Yes
104121,59,80752,41533,707,24,No
104122,24,94233,34674,493,60,No
104123,53,103049,40595,726,36,No
104124,33,128575,7058,616,60,No
104125,40,88681,16519,778,12,No
104126,27,47818,36115,720,24,No
104127,35,50544,5730,568,60,No
104128,43,82532,6832,780,12,No
104129,34,98636,46368,562,24,Yes
104130,43,77705,27889,725,60,Yes
104131,39,40104,44938,465,60,Yes
104132,49,144336,9179,727,60,No
104133,40,147904,11299,696,60,No
104134,49,89603,12830,515,48,Yes
104135,44,122499,49207,406,60,Yes
104136,38,79025,42570,397,48,Yes
104137,30,116264,27441,781,48,No
104138,61,52317,11615,798,12,No
104139,28,51416,11762,529,24,No
104140,46,62012,43311,556,48,Yes
104141,49,125585,29709,342,36,Yes
104142,30,88045,42651,541,48,Yes
104143,37,41400,28434,394,36,Yes
104144,22,68270,26343,487,12,No
104145,26,92069,20739,684,36,No
104146,25,139415,5666,699,12,No
104147,48,69833,38044,805,12,Yes
104148,61,83644,32883,466,12,Yes
104149,25,100206,19063,424,36,Yes
104150,38,89468,38649,386,36,Yes
104151,46,132899,39828,788,12,Yes
104152,40,79473,44470,525,12,Yes
104153,61,65809,14429,644,24,Yes
104154,47,58328,37926,817,12,No
104155,32,56784,42997,330,60,Yes
104156,27,43723,45724,595,24,Yes
104157,23,80646,37269,713,24,Yes
104158,30,86255,36704,434,24,Yes
104159,54,20074,33391,824,60,No
104160,45,144173,29187,303,24,Yes
104161,55,46498,7526,477,24,Yes
104162,36,85522,29686,558,36,No
104163,22,116881,12803,364,36,No
104164,44,40541,37668,662,12,No
104165,30,65929,11574,316,12,Yes
104166,58,143199,13733,499,48,No
104167,42,120453,12257,843,60,No
104168,46,46028,41051,511,36,Yes
104169,63,49545,20909,734,12,No
104170,59,99569,29146,572,60,No
104171,47,51673,16802,589,24,No
104172,49,50974,12896,782,60,No
104173,58,78899,33133,533,36,No
104174,40,43097,18526,707,48,No
104175,47,122511,16278,445,36,No
104176,61,113144,30551,729,12,No
104177,40,84824,30298,731,12,No
104178,64,43525,40338,844,60,Yes
104179,39,77804,27191,796,36,No
104180,40,35043,38092,388,12,No
104181,55,61846,28871,710,24,No
104182,22,97261,14721,540,24,No
104183,50,122240,43413,522,48,No
104184,54,127611,35279,767,60,No
104185,42,70227,19404,621,12,No
104186,23,73028,9486,674,48,Yes
104187,26,57383,40198,411,24,Yes
104188,35,49483,33687,826,48,No
104189,47,27265,18156,711,48,No
104190,30,42763,5567,568,12,No
104191,29,95652,7179,551,12,No
104192,53,35733,7019,673,12,No
104193,52,132196,20919,749,60,No
104194,26,111038,24703,836,48,No
104195,61,57420,23704,667,48,No
104196,56,141480,23030,554,60,No
104197,22,128777,8909,762,24,No
104198,49,29247,13015,567,36,No
104199,24,43840,8420,425,24,No
104200,21,85149,21740,692,60,No
104201,39,41058,45253,633,48,Yes
104202,46,135229,35328,667,48,Yes
104203,45,54929,24465,755,12,Yes
104204,30,104171,9131,366,12,Yes
104205,35,111164,15652,365,48,Yes
104206,42,51362,26507,699,48,No
104207,41,106489,28806,586,12,No
104208,42,104664,24171,485,12,No
104209,56,67356,25593,583,24,No
104210,54,97597,14470,815,48,No
104211,50,147880,49308,536,48,No
104212,45,26041,26326,317,60,Yes
104213,48,98209,9597,713,24,No
104214,21,147037,42304,308,36,No
104215,24,81954,35788,719,36,No
104216,27,81869,47725,328,36,Yes
104217,29,41059,41930,647,12,Yes
104218,56,119864,38071,749,36,No
104219,39,64722,10067,679,60,No
104220,21,37548,10024,665,12,Yes
104221,30,35078,12715,526,12,No
104222,56,25419,36770,417,36,Yes
104223,29,55490,16226,711,12,No
104224,62,96086,40399,655,24,No
104225,52,135158,18412,553,24,No
104226,52,78760,49415,842,36,No
104227,26,50337,17569,743,60,No
104228,58,21468,7369,380,12,Yes
104229,37,44309,49427,345,48,Yes
104230,30,86344,37021,348,36,Yes
104231,47,110283,5528,748,12,No
104232,55,92255,48270,706,36,Yes
104233,41,147006,35314,582,36,Yes
104234,45,101899,42443,772,60,No
104235,48,48718,23047,715,48,No
104236,35,114337,24748,420,12,Yes
104237,24,128895,40109,302,36,Yes
104238,49,57841,18919,615,36,No
104239,29,93548,20256,759,12,No
104240,47,103565,9905,526,36,Yes
104241,46,66660,13884,378,36,No
104242,39,126553,33906,843,36,No
104243,48,70281,46911,370,24,Yes
104244,37,133451,10950,496,24,Yes
104245,63,136041,6360,357,48,No
104246,61,20767,42895,723,60,No
104247,62,23895,26946,768,12,No
104248,40,78026,13730,347,60,Yes
104249,60,138142,27161,734,60,No
104250,59,62968,32738,484,24,No
104251,43,60097,8925,464,48,No
104252,52,35332,13463,630,60,No
104253,53,34621,22412,629,60,No
104254,25,96870,27402,420,36,Yes
104255,63,38174,39010,512,12,No
104256,54,144357,30717,806,48,Yes
104257,60,119189,46552,467,12,Yes
104258,31,60502,14797,845,24,No
104259,23,56674,25594,726,60,Yes
104260,53,57260,11406,520,60,No
104261,31,62498,18965,309,12,No
104262,36,87609,18733,419,24,No
104263,38,69464,31926,546,36,No
104264,50,91805,33783,659,36,No
104265,30,84919,22824,520,60,Yes
104266,38,148564,41394,805,60,No
104267,58,74469,47842,357,48,Yes
104268,39,37194,33287,759,12,No
104269,56,46811,21568,427,60,No
104270,33,92377,35436,385,24,No
104271,23,145737,26380,403,12,Yes
104272,30,63723,29796,442,48,Yes
104273,58,120336,13031,504,36,No
104274,21,95235,26947,337,48,Yes
104275,47,131041,8188,662,12,No
104276,28,96298,30669,608,36,No
104277,62,79238,40713,351,24,Yes
104278,37,148353,36813,300,36,Yes
104279,29,125433,11765,310,36,No
104280,26,137393,28171,513,24,Yes
104281,63,127092,15807,817,60,No
104282,45,22147,15204,714,60,No
104283,59,118919,32066,307,36,Yes
104284,48,119251,47120,304,36,Yes
104285,53,58445,42367,661,48,No
104286,57,73803,27658,411,60,No
104287,29,147253,42081,572,24,No
104288,38,81108,39986,721,36,No
104289,41,126170,18786,564,36,Yes
104290,22,22013,34283,757,48,No
104291,63,105617,5056,511,48,No
104292,58,102410,37911,377,48,Yes
104293,60,73502,44986,520,12,No
104294,56,137116,13559,668,24,No
104295,63,57755,31058,646,12,No
104296,57,28733,27745,324,36,Yes
104297,35,29479,5615,719,48,No
104298,48,95361,13062,653,48,No
104299,38,41304,33214,716,48,No
104300,54,55694,49288,814,60,No
104301,42,144232,43745,514,24,No
104302,31,125586,49187,411,12,Yes
104303,33,101171,47548,727,24,No
104304,24,134151,15681,515,48,No
104305,42,106296,11984,712,36,No
104306,27,29490,32579,679,60,No
104307,63,41252,30274,531,24,Yes
104308,44,125290,42739,557,36,No
104309,24,26862,32399,555,48,No
104310,48,130463,36481,702,48,No
104311,35,89959,5944,723,48,No
104312,21,30450,33457,364,48,Yes
104313,23,76022,14114,489,60,Yes
104314,34,147898,44846,472,60,No
104315,58,81991,23130,526,24,Yes
104316,21,60927,17312,687,48,No
104317,58,120377,37596,700,60,Yes
104318,58,108090,43551,512,36,Yes
104319,41,69853,14751,352,60,No
104320,49,51826,11907,438,60,Yes
104321,25,62879,33114,717,24,No
104322,30,77265,30009,442,60,No
104323,48,92361,24310,808,36,No
104324,41,128956,40725,785,48,Yes
104325,27,97990,23996,736,12,No
104326,23,109787,11047,842,24,No
104327,40,106184,44017,592,36,No
104328,39,60736,33767,583,24,No
104329,55,44530,21347,313,48,Yes
104330,24,98052,41527,571,60,Yes
104331,25,67058,29102,324,60,Yes
104332,21,126080,9263,621,36,No
104333,24,94094,48049,402,48,Yes
104334,32,94255,6902,339,12,No
104335,47,24886,35823,534,12,No
104336,62,146598,35540,388,60,No
104337,43,113721,40335,399,48,No
104338,45,138623,15190,443,48,No
104339,41,57387,45843,381,36,Yes
104340,44,41575,32690,528,12,No
104341,45,132260,7994,694,36,No
104342,52,128649,42997,812,24,Yes
104343,52,59643,7010,496,48,No
104344,25,30100,12377,573,12,No
104345,56,80356,18036,671,36,No
104346,62,27856,31467,379,60,Yes
104347,62,58169,5048,534,24,No
104348,59,48804,41978,586,36,No
104349,36,149557,21038,844,60,No
104350,53,55790,37576,736,12,No
104351,41,50988,12878,426,12,Yes
104352,29,129979,32609,716,24,No
104353,26,96448,29070,340,60,No
104354,55,58506,45647,768,48,No
104355,59,133430,26996,596,12,No
104356,42,107904,23161,341,48,Yes
104357,61,87306,45148,578,48,No
104358,25,32305,7228,758,36,No
104359,62,29969,31365,332,36,Yes
104360,43,32404,30188,575,12,Yes
104361,37,28989,47582,389,48,Yes
104362,32,85305,13888,823,36,No
104363,43,55983,28130,459,60,No
104364,36,130284,44159,757,60,Yes
104365,23,59462,47197,698,60,No
104366,50,39360,23790,390,60,No
104367,42,105657,29824,765,48,Yes
104368,29,46287,38405,519,60,Yes
104369,49,85472,29474,718,48,No
104370,57,135440,22333,678,12,No
104371,43,128965,47864,746,12,No
104372,33,81313,41355,445,60,Yes
104373,52,54160,38879,532,60,Yes
104374,43,26789,13367,670,60,No
104375,37,47181,5722,533,12,No
104376,60,34385,36145,666,36,Yes
104377,41,102597,42634,780,12,Yes
104378,22,85641,15139,662,60,Yes
104379,57,64247,7128,810,36,No
104380,26,106673,46886,394,36,Yes
104381,64,120250,25617,515,24,No
104382,38,25544,33080,842,48,No
104383,50,135783,40285,434,60,No
104384,42,33275,22533,382,48,Yes
104385,53,125289,37624,690,24,Yes
104386,50,83248,32956,346,48,No
104387,37,54550,47443,691,60,No
104388,63,73693,38077,684,24,Yes
104389,52,148924,8952,680,48,No
104390,62,39641,47460,376,12,Yes
104391,34,91749,27796,558,36,No
104392,30,144877,36746,698,24,Yes
104393,56,100021,26249,399,12,No
104394,54,35605,5015,800,60,No
104395,29,123173,30957,682,36,No
104396,62,70713,21005,491,24,No
104397,48,40390,26292,644,36,Yes
104398,31,95403,36876,309,24,Yes
104399,34,78466,19817,563,24,No
104400,59,23981,30470,567,48,No
104401,39,29493,14759,494,36,No
104402,35,91218,11412,706,36,No
104403,48,91318,25504,595,12,Yes
104404,44,135631,47964,396,60,Yes
104405,28,139238,13507,761,12,No
104406,63,115335,26050,386,48,Yes
104407,29,127441,9820,376,24,Yes
104408,53,36984,12835,782,48,No
104409,53,145580,32631,445,48,No
104410,39,131316,39617,410,12,Yes
104411,23,42760,18587,596,24,No
104412,30,111529,39721,725,60,Yes
104413,60,21524,11840,633,48,Yes
104414,62,138454,42834,822,60,Yes
104415,21,69402,36440,837,24,Yes
104416,49,111656,40183,461,24,No
104417,54,85614,35636,729,12,No
104418,33,55891,7389,368,36,No
104419,21,111009,5763,432,12,Yes
104420,54,59832,28925,488,60,No
104421,49,65836,31549,578,12,Yes
104422,33,93953,44023,729,24,Yes
104423,49,33362,44941,841,48,No
104424,59,86745,28457,460,36,No
104425,44,57921,26423,752,24,Yes
104426,46,90434,15518,469,48,Yes
104427,37,147717,48020,356,60,No
104428,27,38562,37360,539,60,Yes
104429,33,84510,33173,657,60,No
104430,25,96407,14395,500,12,No
104431,46,27610,49835,743,60,No
104432,23,129381,24207,601,60,Yes
104433,27,112918,43055,405,12,No
104434,59,35791,31639,400,48,Yes
104435,21,78047,33924,396,24,Yes
104436,37,120848,12433,328,36,No
104437,63,123826,35104,805,60,No
104438,45,87906,49052,737,60,Yes
104439,23,39665,42594,678,60,No
104440,35,90246,8664,372,12,No
104441,49,85864,15528,553,12,Yes
104442,63,66451,33190,815,12,No
104443,52,123883,5497,849,36,No
104444,46,106148,12641,319,24,Yes
104445,36,65890,9643,834,60,No
104446,45,26794,10056,720,48,No
104447,48,52888,37899,745,60,No
104448,29,26749,10443,435,60,Yes
104449,21,66531,22241,804,60,Yes
104450,49,135652,13712,600,60,Yes
104451,42,40608,13221,332,24,Yes
104452,36,100986,36346,577,48,Yes
104453,61,89211,20660,432,12,Yes
104454,64,140382,43915,826,48,Yes
104455,61,103996,16588,425,60,No
104456,27,76017,42372,644,48,No
104457,34,123947,47220,316,60,Yes
104458,49,77676,22942,677,48,Yes
104459,39,31560,41373,359,36,No
104460,39,74401,6607,766,48,No
104461,22,70468,49477,690,12,Yes
104462,61,135884,7016,486,12,No
104463,35,52463,8574,797,48,No
104464,23,51663,12274,660,48,No
104465,31,133687,47703,748,24,Yes
104466,50,88706,20748,480,48,No
104467,60,78773,25175,429,12,Yes
104468,38,53123,44174,448,36,Yes
104469,22,114346,16826,771,12,No
104470,52,29718,22472,799,24,No
104471,28,146777,39129,654,48,Yes
104472,42,82637,9473,510,36,No
104473,26,20028,28490,329,12,No
104474,32,82370,45087,323,36,Yes
104475,60,67599,46435,521,60,Yes
104476,56,37397,14481,700,12,No
104477,35,129198,13520,811,60,No
104478,48,127323,31415,387,36,Yes
104479,38,65406,22570,764,48,Yes
104480,22,67657,24798,349,48,Yes
104481,33,87560,8536,402,48,No
104482,35,143178,6773,667,60,No
104483,40,124143,34894,791,48,No
104484,49,144745,48023,567,24,Yes
104485,62,146896,40326,696,12,Yes
104486,49,33503,10079,619,12,No
104487,23,74943,30838,819,36,Yes
104488,39,95839,26804,748,60,No
104489,23,102674,24675,775,12,Yes
104490,34,45345,30594,539,60,No
104491,60,138423,47749,557,36,Yes
104492,24,70390,41292,689,48,Yes
104493,31,115041,13998,642,36,No
104494,51,79557,18697,686,24,No
104495,63,85054,18429,693,48,No
104496,52,21906,12140,569,48,No
104497,47,60167,46553,448,48,Yes
104498,50,27961,19901,679,36,No
104499,63,46140,28279,327,24,Yes
104500,22,144098,33525,448,60,No
104501,29,139289,25491,719,36,No
104502,48,78701,8280,579,12,No
104503,51,97567,39980,481,12,Yes
104504,54,100664,34989,465,36,Yes
104505,35,101199,13078,316,60,Yes
104506,45,149856,31118,449,12,Yes
104507,56,119764,28985,638,60,No
104508,28,101218,21997,344,48,No
104509,29,142357,19274,801,36,No
104510,57,100729,5868,488,48,No
104511,59,48561,31398,360,12,Yes
104512,52,70568,21042,593,60,No
104513,37,129349,36820,332,48,No
104514,55,93302,26246,598,12,Yes
104515,57,115380,25561,714,24,Yes
104516,39,114968,21254,848,48,No
104517,64,49504,39512,730,24,No
104518,49,136116,40024,794,24,No
104519,27,57146,28996,399,12,Yes
104520,48,60297,33618,322,36,Yes
104521,29,106394,16859,719,60,No
104522,48,147173,28580,723,12,No
104523,26,145942,10423,786,48,No
104524,49,88607,42857,388,60,Yes
104525,37,36939,11608,508,36,No
104526,36,110467,47485,570,12,No
104527,43,70715,9876,705,36,No
104528,51,64460,26038,577,48,No
104529,23,86576,33006,505,12,Yes
104530,41,88222,40775,627,48,Yes
104531,46,32666,35810,635,60,Yes
104532,56,82119,19325,337,60,No
104533,62,55321,40892,527,36,No
104534,57,21779,6753,782,36,No
104535,42,33186,34531,433,60,Yes
104536,62,36459,22996,689,24,No
104537,32,106246,8275,724,60,No
104538,62,107755,13747,809,12,No
104539,33,25057,5824,726,48,No
104540,31,80663,18880,773,60,No
104541,36,38733,48809,660,60,Yes
104542,28,39157,6081,510,48,Yes
104543,60,55030,16517,478,48,Yes
104544,60,39613,26683,357,12,Yes
104545,22,128612,21876,372,48,Yes
104546,50,135080,42532,514,36,Yes
104547,50,103028,13266,372,60,Yes
104548,32,106282,16183,766,48,No
104549,30,25188,26066,570,12,No
104550,64,127106,17877,798,48,No
104551,31,148346,14982,653,60,No
104552,35,49680,13968,533,24,Yes
104553,36,123361,31598,618,48,Yes
104554,37,80119,19639,318,36,No
104555,46,122302,9674,671,60,No
104556,22,94400,9316,483,12,Yes
104557,32,75718,14695,576,60,No
104558,46,56445,36094,444,24,Yes
104559,43,25796,27187,380,12,No
104560,38,67218,46147,621,24,Yes
104561,52,59131,6214,734,24,No
104562,58,28123,28940,342,36,Yes
104563,23,28222,49406,612,48,No
104564,58,44074,30685,592,36,No
104565,23,131958,48481,368,36,Yes
104566,50,136088,20977,355,36,Yes
104567,21,49825,49839,503,12,Yes
104568,50,56839,40904,719,48,No
104569,52,127112,30538,849,48,No
104570,48,147514,44386,542,12,No
104571,41,88322,43033,500,36,Yes
104572,33,76321,12965,773,36,No
104573,47,119174,14597,826,24,No
104574,56,122500,46476,376,24,Yes
104575,27,130100,32740,777,60,No
104576,42,45988,11569,739,24,No
104577,30,55507,42981,562,48,Yes
104578,59,119244,16881,484,12,Yes
104579,35,118644,41996,354,36,Yes
104580,35,145788,37177,607,60,No
104581,24,115251,42177,815,24,Yes
104582,52,43806,5590,598,60,No
104583,43,56901,31119,529,12,No
104584,26,37043,32915,676,12,No
104585,44,95761,7708,585,60,No
104586,40,29752,43749,437,60,Yes
104587,57,88993,49989,777,60,No
104588,40,62616,27106,306,36,Yes
104589,32,72127,22131,718,48,No
104590,53,94777,11553,771,24,No
104591,48,20453,22881,719,24,No
104592,28,95432,6379,575,24,No
104593,21,142872,30255,389,60,No
104594,57,107362,45128,581,60,No
104595,42,30976,8770,847,60,No
104596,26,134176,24726,470,36,No
104597,41,119122,14088,654,36,No
104598,52,90404,39314,503,36,No
104599,55,101932,43976,588,36,Yes
104600,35,117170,21350,761,12,No
104601,25,97707,46643,472,36,Yes
104602,26,109647,39063,600,36,Yes
104603,45,53688,20861,828,36,No
104604,60,106840,18973,439,24,Yes
104605,49,137106,22769,577,24,No
104606,27,127810,22326,810,24,No
104607,60,124779,41048,645,48,Yes
104608,33,113789,7786,439,12,Yes
104609,58,116516,40001,413,60,Yes
104610,38,22017,6620,806,36,No
104611,22,27957,41303,665,24,Yes
104612,28,134534,24589,696,12,Yes
104613,31,127724,7882,410,36,Yes
104614,53,24792,29524,657,48,No
104615,58,75982,14745,537,60,Yes
104616,47,33237,41665,302,36,Yes
104617,40,71586,20861,703,60,No
104618,32,101787,31171,324,36,Yes
104619,63,39252,31199,808,48,Yes
104620,51,30707,7837,764,12,No
104621,47,54206,13599,360,60,Yes
104622,52,114276,20911,807,60,No
104623,30,23543,25553,422,12,Yes
104624,23,64135,44489,796,60,No
104625,47,136469,28813,354,24,No
104626,55,133824,43255,462,12,Yes
104627,51,124647,34520,338,48,No
104628,35,55031,34541,382,36,Yes
104629,36,62929,5236,845,36,No
104630,33,85747,32350,412,12,Yes
104631,55,77851,49397,724,24,Yes
104632,31,75311,16549,529,48,No
104633,41,132113,32453,582,36,Yes
104634,31,125331,40191,586,36,Yes
104635,50,85867,17906,454,24,Yes
104636,55,108780,19988,464,60,No
104637,42,77196,32723,481,12,Yes
104638,58,93705,38800,538,24,Yes
104639,51,77894,44107,638,24,No
104640,34,107640,32430,811,24,No
104641,44,127437,37535,565,24,Yes
104642,52,34591,7940,486,60,Yes
104643,56,117247,26793,339,48,Yes
104644,52,68893,17262,792,24,No
104645,35,20727,49420,690,24,No
104646,63,41359,42710,559,12,Yes
104647,55,63822,11961,475,36,Yes
104648,23,121547,31499,628,60,Yes
104649,36,135336,45498,499,24,Yes
104650,25,123399,36283,495,48,No
104651,41,132113,5633,830,48,No
104652,30,108534,11822,361,48,No
104653,39,30929,30968,626,12,Yes
104654,45,148588,44255,580,48,No
104655,24,80091,24830,526,12,Yes
104656,49,100378,10738,357,60,No
104657,39,43519,8098,776,48,No
104658,63,37393,34888,675,36,No
104659,22,54318,13097,542,24,No
104660,30,94531,18136,666,60,No
104661,63,114192,43244,799,36,No
104662,45,67934,13253,551,60,No
104663,40,125796,30208,621,48,No
104664,39,130805,9887,675,60,No
104665,43,101103,49411,708,60,No
104666,44,48840,14492,787,60,No
104667,31,138089,40421,642,12,Yes
104668,54,109367,6454,539,36,No
104669,48,33265,22522,438,48,Yes
104670,25,25424,43575,421,24,No
104671,25,40625,8192,719,48,Yes
104672,41,99622,20775,603,48,No
104673,32,49187,15402,414,12,Yes
104674,24,55929,18074,642,12,Yes
104675,62,81892,20245,550,60,No
104676,40,40539,41527,306,48,Yes
104677,58,76630,30936,478,36,Yes
104678,45,110639,32002,444,12,Yes
104679,34,113410,20683,715,12,No
104680,31,29215,17460,420,36,No
104681,52,59385,35482,423,12,Yes
104682,31,107580,21447,449,36,Yes
104683,38,97462,22729,696,24,Yes
104684,47,133396,25545,680,36,No
104685,38,117037,33204,300,24,Yes
104686,43,115310,14814,543,60,Yes
104687,31,45008,18890,697,60,Yes
104688,41,68928,6740,550,12,No
104689,64,103096,35121,598,36,No
104690,25,109876,16218,596,12,No
104691,43,44976,11055,799,36,No
104692,61,133942,27705,414,12,Yes
